140 	 0.963494 	 0.928191 	 -0.0231299 	        -0.0258863 	 0.00133438
141 	 0.967188 	 0.935338 	 -0.0214922 	        -0.022815 	 0.00107796
142 	 0.967188 	 0.935338 	 -0.0214922 	        -0.022815 	 0.00107796
143 	 0.970874 	 0.942497 	 -0.019868 	        -0.0197681 	 0.00084932
144 	 0.970874 	 0.942497 	 -0.019868 	        -0.0197681 	 0.00084932
145 	 0.974552 	 0.949668 	 -0.018257 	        -0.0167453 	 0.000648286
146 	 0.974552 	 0.949668 	 -0.018257 	        -0.0167453 	 0.000648286
147 	 0.978223 	 0.956852 	 -0.0166591 	        -0.0137464 	 0.000474691
148 	 0.978223 	 0.956852 	 -0.0166591 	        -0.0137464 	 0.000474691
149 	 0.981887 	 0.964048 	 -0.0150741 	        -0.0107709 	 0.000328367
150 	 0.981887 	 0.964048 	 -0.0150741 	        -0.0107709 	 0.000328367
151 	 0.985543 	 0.971257 	 -0.0135019 	        -0.00781871 	 0.000209147
152 	 0.985543 	 0.971257 	 -0.0135019 	        -0.00781871 	 0.000209147
153 	 0.989192 	 0.978477 	 -0.0119424 	        -0.00488945 	 0.000116868
154 	 0.989192 	 0.978477 	 -0.0119424 	        -0.00488945 	 0.000116868
155 	 0.991018 	 0.982085 	 -0.00561172 	        -0.00623238 	 8.07781e-05
156 	 0.991018 	 0.982085 	 -0.00561172 	        -0.00623238 	 8.07781e-05
157 	 0.992838 	 0.985703 	 -0.00483311 	        -0.00478013 	 5.13578e-05
158 	 0.992838 	 0.985703 	 -0.00483311 	        -0.00478013 	 5.13578e-05
159 	 0.994655 	 0.989323 	 -0.00415868 	        -0.00328275 	 2.85911e-05
160 	 0.994655 	 0.989323 	 -0.00415868 	        -0.00328275 	 2.85911e-05
161 	 0.996472 	 0.992946 	 -0.00336232 	        -0.00185376 	 1.2458e-05
162 	 0.996472 	 0.992946 	 -0.00336232 	        -0.00185376 	 1.2458e-05
163 	 0.998286 	 0.996573 	 -0.00256076 	        -0.000434398 	 2.93838e-06
164 	 0.998286 	 0.996573 	 -0.00256076 	        -0.000434398 	 2.93838e-06
165 	 0.999864 	 0.99973 	 -0.000575185 	        0.000152057 	 1.84334e-08
166 	 1.00002 	 1.00004 	 0.000181138 	        -6.79134e-05 	 5.2474e-10
167 	 0.999997 	 0.999993 	 -1.21697e-05 	        2.65611e-06 	 1.1774e-11
168 	 0.999999 	 0.999999 	 -1.77469e-06 	        3.32278e-07 	 3.08377e-13
169 	 1 	 1 	 -3.57536e-08 	        6.28908e-09 	 1.34374e-16
170 	 1 	 1 	 -2.08852e-10 	        3.73035e-11 	 4.50893e-21
171 	 1 	 1 	 2.6823e-13 	        -4.44089e-14 	 8.0521e-27
